시도명,시군구명,시설구분,시설명,상세주소,시설면적,주거능력,관리부서,지자체담당자연락처,경도,위도
대전광역시,중구,관공서,효문화마을관리원 대강당,대전광역시 중구 뿌리공원로 47(안영동),364,140,김준호,042-589-2219,127.38440506,36.28536971
대전광역시,서구,학교,대전신계초등학교,대전광역시 서구 복수동로 26(복수동),605,232,,,127.37781163,36.30194183
대전광역시,서구,경로당,오량경로당,대전광역시 서구 오량1길 63(복수동),180,69,김갑연,042-583-4123,127.37775687,36.31089269
대전광역시,서구,기타시설,오량실내테니스장,대전광역시 서구 유등로 135(복수동),2458,945,,,127.37977973,36.30475816
대전광역시,서구,학교,변동초등학교,대전광역시 서구 유등로 373(변동),972,374,이선경,,127.38578944,36.32443269
대전광역시,서구,학교,변동중학교,대전광역시 서구 도산로181번길 39(변동),1919,738,양승욱,042-346-3013,127.37547822,36.3242091
대전광역시,서구,경로당,변동경로당,대전광역시 서구 변정5길 98(변동),174,66,남영순,042-523-5871,127.383466,36.32281857
대전광역시,서구,학교,유천초등학교,대전광역시 서구 제비네6길 69(도마동),1552,596,이재봉,042-522-4605,127.37610264,36.31395058
대전광역시,서구,학교,대전도마중학교,대전광역시 서구 도솔2길 22(도마동),648,249,,,127.37172432,36.31852815
대전광역시,서구,학교,서대전여자고등학교,대전광역시 서구 배재로197번길 20(도마동),2423,931,,,127.36954841,36.32695153
대전광역시,서구,학교,제일고등학교,대전광역시 서구 배재로46번길 77(도마동),892,343,박성규,042-522-4023,127.37249878,36.3139956
대전광역시,유성구,학교,계산초등학교 강당,대전광역시 유성구 학하서로 74(계산동),664,255,김석자,042-825-6185,127.29920149,36.34375724
대전광역시,유성구,학교,봉명초등학교 강당,대전광역시 유성구 계룡로132번길 62(봉명동),813,312,이은정,042-820-8883,127.34358376,36.34946618
대전광역시,유성구,학교,봉명중학교 체육관,대전광역시 유성구 계룡로132번길 71(봉명동),667,256,최윤숙,,127.34485772,36.34941853
대전광역시,유성구,기타시설,유성구종합사회복지관강당,대전광역시 유성구 도안대로589번길 27(봉명동),177,68,황인정,,127.33932542,36.3529746
대전광역시,유성구,학교,유성생명과학고등학교 강당,대전광역시 유성구 월드컵대로 270(상대동),911,350,신미순,,127.32795471,36.34720524
대전광역시,유성구,학교,덕송초등학교강당,대전광역시 유성구 현충원로 265(덕명동),720,276,정규생,,127.30181768,36.36125235
대전광역시,유성구,학교,덕명중학교 강당,대전광역시 유성구 학하중앙로 61(덕명동),701,269,김선아,,127.30243223,36.34595657
대전광역시,유성구,학교,대전원신흥초등학교강당,대전광역시 유성구 원신흥로55번길 37(원신흥동),640,246,김인자,,127.34251446,36.34081656
대전광역시,중구,학교,대전 산성초등학교 강당,대전광역시 중구 대둔산로 332(사정동),821,315,이정희,042-581-0662,127.38598726,36.29904955
대전광역시,유성구,학교,대전전민초등학교강당,대전광역시 유성구 엑스포로466번길 42(전민동),825,317,이원기,,127.40714332,36.39844572
대전광역시,유성구,학교,전민중학교 강당,대전광역시 유성구 엑스포로466번길 97(전민동),395,151,이지성,,127.40561354,36.40110008
대전광역시,유성구,학교,문지중학교 강당,대전광역시 유성구 전민로 53(전민동),700,269,조진식,,127.39943296,36.39676239
대전광역시,유성구,학교,용산초등학교 강당,대전광역시 유성구 배울2로 101(용산동),551,211,김미숙,010-9403-4051,127.39477257,36.4199734
대전광역시,유성구,학교,구즉초등학교 강당,대전광역시 유성구 구룡달전로 34(봉산동),681,261,이경순,042-935-4006,127.38268839,36.44062337
대전광역시,서구,기타시설,둔산종합사회복지관,"대전광역시 서구 둔산로 241(둔산동, 보라아파트)",303,116,장인석,482-2032,127.40098869,36.35233186
대전광역시,서구,학교,월평초등학교,대전광역시 서구 월평서로 22(월평동),660,253,강석안,042-483-3765,127.35825652,36.35575423
대전광역시,서구,학교,대전갑천초등학교,대전광역시 서구 월평동로 61(월평동),850,326,이용완,,127.36809891,36.36022044
대전광역시,서구,학교,성룡초등학교,대전광역시 서구 갈마역로 125(월평동),1871,719,김문식,042-483-4252,127.37315189,36.36144283
대전광역시,유성구,학교,금성초등학교 강당,대전광역시 유성구 신성로72번길 5(신성동),807,310,백남운,,127.35000387,36.38897921
대전광역시,유성구,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",인재개발원,대전광역시 유성구 유성대로1312번길 83(장동),100,50,,,127.36726311,36.40201287
대전광역시,유성구,학교,대전전자디자인고등학교 강당,대전광역시 유성구 대덕대로 939(화암동),3567,1372,구태형,,127.37724754,36.41294878
대전광역시,유성구,학교,대전하기초등학교강당,대전광역시 유성구 송림로19번길 32(하기동),754,290,정정숙,,127.32162786,36.38864212
대전광역시,유성구,학교,송림초등학교 강당,대전광역시 유성구 노은로410번길 123-14 (하기동),500,192,박민수,042-824-3929,127.33254755,36.3886695
대전광역시,유성구,학교,외삼초등학교 강당,대전광역시 유성구 반석동로 63(반석동),792,304,임정희,042-824-2240,127.31017683,36.39294946
대전광역시,유성구,학교,대전반석초등학교강당,대전광역시 유성구 반석동로 30(반석동),801,308,이수진,,127.3131157,36.38995047
대전광역시,유성구,학교,외삼중학교 강당,대전광역시 유성구 반석동로 75(반석동),736,283,전지혜,,127.310213,36.39395574
대전광역시,유성구,학교,문지초등학교강당,대전광역시 유성구 전민로 41(문지동),770,296,안용주,,127.39951425,36.39581984
대전광역시,유성구,학교,상대초등학교 강당,대전광역시 유성구 월드컵대로 322(상대동),765,294,조정은,,127.33612295,36.34763608
대전광역시,유성구,학교,대전예술고등학교 강당,대전광역시 유성구 월드컵대로308번길 33(상대동),1302,500,노영태,,127.33381813,36.34647877
대전광역시,유성구,학교,유성초등학교강당,대전광역시 유성구 장대로71번길 12(장대동),1552,596,유현미,,127.33332916,36.36215484
대전광역시,유성구,학교,대전장대초등학교 강당,대전광역시 유성구 문화원로19번길 16(장대동),505,194,박혜미,,127.33936724,36.361532
대전광역시,유성구,학교,장대중학교 강당,대전광역시 유성구 문화원로 26(장대동),688,264,윤재숙,,127.33878319,36.36029082
대전광역시,유성구,학교,노은초등학교 강당,대전광역시 유성구 노은동로99번길 35(노은동),820,315,박수영,042-476-1492,127.32138601,36.36898537
대전광역시,유성구,학교,수정초등학교 강당,대전광역시 유성구 노은서로 62(노은동),607,233,강의순,042-828-5307,127.31346731,36.3658902
대전광역시,유성구,학교,노은중학교 강당,대전광역시 유성구 노은동로 104(노은동),700,269,유옥선,,127.32424046,36.3696328
대전광역시,유성구,학교,노은고등학교 강당,대전광역시 유성구 노은동로 99(노은동),807,310,김종해,,127.32323159,36.36940306
대전광역시,유성구,학교,상지초등학교 강당,대전광역시 유성구 노은동로 165(지족동),586,225,최선경,042-477-5985,127.32191439,36.37536444
대전광역시,유성구,학교,지족초등학교 강당,대전광역시 유성구 노은서로 238(지족동),373,143,김인재,010-3024-4534,127.3172658,36.3806002
대전광역시,대덕구,학교,대전법동초등학교,대전광역시 대덕구 계족로664번길 74(법동),2509,760,류근양,042-626-7569,127.43252448,36.36948137
대전광역시,대덕구,기타시설,법동종합사회복지관,"대전광역시 대덕구 계족로664번길 27(법동, 한마음아파트)",330,100,박명순,042-633-1141,127.43170717,36.37125251
대전광역시,대덕구,학교,중원초등학교,대전광역시 대덕구 중리로64번길 45(중리동),561,165,정주영,042-717-7234,127.42826994,36.36540328
대전광역시,대덕구,학교,대전용전중학교,대전광역시 대덕구 한밭대로1146번길 46(중리동),922,279,고경희,042-620-1900,127.42528834,36.35637591
대전광역시,대덕구,"연수,숙박",리베라호텔,대전광역시 대덕구 중리로7번길 6-9 (중리동),12154,100,,,127.42516842,36.35997812
대전광역시,유성구,학교,동화초등학교 강당,대전광역시 유성구 관평2로 43(관평동),1260,484,김기동,,127.38950096,36.42266374
대전광역시,유성구,학교,중일고등학교 강당,대전광역시 유성구 배울2로 68(관평동),2754,1059,이현중,,127.38947816,36.42021397
대전광역시,유성구,학교,대전관평초등학교강당,대전광역시 유성구 테크노4로 132(관평동),978,376,전경인,,127.3874536,36.42389362
대전광역시,유성구,학교,흥도초등학교강당,대전광역시 유성구 원신흥남로 20(원신흥동),771,296,남정우,,127.33878299,36.33415015
대전광역시,유성구,학교,상원초등학교 강당,대전광역시 유성구 상대서로 46(상대동),745,286,성애경,,127.33301957,36.34252169
대전광역시,유성구,기타시설,송강사회복지관강당,"대전광역시 유성구 봉산로 45(송강동, 송강마을1단지)",330,126,이현희,,127.38492137,36.43739927
대전광역시,대덕구,학교,화정초등학교,대전광역시 대덕구 한밭대로1024번길 20(오정동),713,216,박종용,042627-6175,127.412543,36.356655
대전광역시,대덕구,경로당,석산경로당,대전광역시 대덕구 오정로76번길 63(오정동),92,27,라춘자,042-633-0021,127.41334939,36.35426021
대전광역시,대덕구,경로당,중앙경로당,대전광역시 대덕구 대전로1087번길 22(오정동),145,43,김용배,042-632-3565,127.41436422,36.35156467
대전광역시,대덕구,학교,대전원명학교,대전광역시 대덕구 대화1길 2(대화동),623,188,노한호,042-349-7721,127.41470726,36.36722773
대전광역시,대덕구,학교,대화초등학교,대전광역시 대덕구 대화로 242-36 (대화동),297,90,한수만,042-621-6738,127.41133386,36.36246406
대전광역시,대덕구,학교,회덕초등학교,대전광역시 대덕구 대전로 1350(읍내동),881,266,봉인순,042-632-9155,127.42168763,36.37483357
대전광역시,대덕구,학교,와동초등학교,대전광역시 대덕구 신탄진로 189(신대동),2087,600,이현숙,042-627-6566,127.42214643,36.39720424
대전광역시,대덕구,학교,회덕중학교,대전광역시 대덕구 신탄진로218번길 22(와동),270,81,장홍남,042-630-0704,127.42572824,36.40033166
대전광역시,대덕구,학교,송촌중학교,대전광역시 대덕구 계족산로 110(송촌동),322,97,류미희,042-627-4931,127.44327096,36.36400405
대전광역시,대덕구,학교,중리초등학교,대전광역시 대덕구 중리북로 20(법동),890,269,이영석,042-621-9442,127.42702112,36.36796533
울산광역시,중구,기타시설,중구종합사회복지관 본관,울산광역시 중구 종가3길 15(유곡동),191,73,김상균,010-9129-8802,129.29624148,35.56177698
울산광역시,중구,학교,유곡중학교,울산광역시 중구 유곡로 85(태화동),670,257,최석철,,129.29944082,35.55873692
울산광역시,중구,학교,명정초등학교,울산광역시 중구 명난로 115(태화동),726,279,최현애,,129.28932208,35.55256147
울산광역시,중구,학교,학성여자중학교,울산광역시 중구 명정3길 12(태화동),721,277,강영수,,129.29164554,35.55481048
울산광역시,중구,학교,제일중학교,울산광역시 중구 태화로 77(태화동),1162,446,최현희,,129.28488369,35.55441452
울산광역시,중구,학교,중앙고등학교,울산광역시 중구 난곡로 33(태화동),1128,433,강병옥,,129.28471136,35.55621841
울산광역시,중구,경로당,신기경로당,울산광역시 중구 태화로 214-1 (태화동),107,41,김득복,011-745-6646,129.29917271,35.55152405
울산광역시,중구,경로당,화진경로당,울산광역시 중구 화진4길 79(태화동),82,31,전석순,019-573-6958,129.30392109,35.55557739
울산광역시,중구,경로당,명정경로당,울산광역시 중구 오산6길 27(태화동),167,64,이신출,010-7127-4883,129.29132823,35.55217709
울산광역시,중구,경로당,태화경로당,울산광역시 중구 난곡1길 27(태화동),231,88,김외선,010-5518-3194,129.28290488,35.55551357
울산광역시,중구,학교,다전초등학교,울산광역시 중구 다운로 176(다운동),348,133,김보경,,129.26840921,35.56757479
울산광역시,중구,학교,성안초등학교,울산광역시 중구 함월14길 19(성안동),627,241,김도희,,129.31224494,35.57624699
울산광역시,중구,경로당,성안경로당,울산광역시 중구 성안2길 31(성안동),127,48,박말향,010-9032-7281,129.31810737,35.57312091
